,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
386,207.42,9,False,738,165,9,-2,[],[],[],[],"[335, 552, 948, 696, 218]","[335, 552, 948, 696, 218]","[216, -242, 55, -274, 142]","[52, 10, 48, 15, -60]","[1451, 1257, 733, 653, 1186, 875, 516, 657, 720, 840, 743, 403, 660, 864, 837, 341]","[164, 351, 305, 68, 301, 315, 333, 532, 348, 725, 555, 685, 608, 698, 635, 775]","[4, 4, -4, -1, 4, -3, 3, -4, -2, 5, -4, 3, -3, -3, -2, 4]","[-4, -4, -4, -5, -3, -4, -5, -3, -5, -2, -3, -4, -5, -4, -5, -3]"
387,207.76,9,False,846,169,0,0,[],[],[],[],"[424, 452, 947, 576, 283]","[424, 452, 947, 576, 283]","[272, -213, -5, -270, 222]","[12, -10, 8, -5, -94]","[1531, 1333, 653, 1266, 815, 576, 577, 680, 925, 663, 463, 600, 804, 797, 421]","[84, 271, 225, 234, 235, 233, 472, 248, 663, 495, 605, 508, 618, 535, 715]","[4, 3, -4, 4, -3, 3, -4, -2, 4, -4, 3, -3, -3, -2, 4]","[-4, -4, -4, -4, -4, -5, -3, -5, -4, -3, -4, -5, -4, -5, -3]"
388,208.1,9,False,951,230,8,5,[],[],[],[],"[531, 366, 922, 460, 376]","[531, 366, 922, 460, 376]","[307, -165, -65, -243, 287]","[-28, -30, -32, -25, -114]","[1393, 573, 1346, 755, 636, 497, 660, 986, 583, 525, 555, 744, 774, 501, 544, 568, 941, 670, 434]","[191, 145, 154, 155, 133, 412, 148, 583, 435, 525, 408, 538, 435, 655, 746, 693, 735, 684, 743]","[3, -4, 4, -3, 3, -4, -1, 3, -4, 4, -2, -3, -1, 4, 4, 4, -2, 3, 5]","[-4, -4, -4, -4, -5, -3, -5, -4, -3, -4, -5, -4, -5, -3, -4, -3, -5, -5, -2]"
389,208.43,9,False,1064,337,5,8,[],[],[],[],"[651, 302, 874, 362, 492]","[651, 302, 874, 362, 492]","[319, -105, -116, -195, 332]","[-67, -50, -72, -45, -126]","[1453, 493, 1426, 695, 696, 417, 640, 1045, 503, 605, 515, 684, 754, 581, 624, 648, 901, 730, 534]","[111, 65, 74, 75, 48, 352, 48, 486, 375, 445, 308, 448, 335, 595, 666, 633, 635, 584, 703]","[3, -4, 4, -3, 3, -4, -1, 2, -4, 4, -2, -3, -1, 4, 4, 4, -2, 3, 5]","[-4, -4, -4, -4, -4, -3, -5, -5, -3, -4, -5, -5, -5, -3, -4, -3, -5, -5, -2]"
390,208.78,9,False,1169,450,0,0,[],[],[],[],"[771, 269, 814, 290, 621]","[771, 269, 814, 290, 621]","[328, -6, -136, -112, 372]","[-67, -42, -74, -45, -106]","[1513, 337, 1101, 423, 685, 475, 624, 734, 661, 704, 728, 861, 790, 634, 811, 378, 939, 415, 655]","[31, 285, 387, 315, 365, 208, 348, 235, 535, 586, 573, 535, 484, 663, 770, 690, 759, 725, 627]","[3, -4, 3, -4, 4, -2, -3, -1, 4, 4, 4, -2, 3, 5, 5, 5, 5, 5, 5]","[-4, -4, -4, -3, -4, -5, -5, -5, -3, -4, -3, -5, -5, -2, 0, -1, -2, -1, -2]"
391,209.15,9,False,1057,549,-9,2,[],[],[],[],"[891, 283, 754, 261, 766]","[891, 283, 754, 261, 766]","[333, 114, -121, 8, 404]","[-47, -2, -54, -25, -66]","[257, 1161, 343, 765, 435, 574, 718, 741, 784, 808, 821, 850, 734, 911, 478, 1039, 515, 755]","[205, 307, 255, 285, 108, 248, 135, 475, 506, 513, 435, 404, 623, 770, 670, 719, 705, 587]","[-4, 3, -4, 4, -2, -2, 0, 4, 4, 4, -2, 3, 5, 5, 5, 5, 5, 5]","[-4, -4, -3, -4, -5, -5, -5, -3, -4, -3, -5, -4, -2, 0, -1, -2, -1, -2]"
392,209.53,9,False,1075,453,4,-8,[989],[612],[-5],[1],"[1011, 343, 695, 280, 926]","[1011, 343, 695, 280, 926]","[314, 222, -99, 128, 406]","[-27, 38, -34, 9, -26]","[178, 1221, 263, 845, 395, 534, 718, 821, 864, 888, 781, 910, 834, 1011, 578, 1139, 615, 855]","[125, 227, 195, 223, 8, 148, 35, 415, 426, 453, 335, 324, 583, 770, 650, 679, 685, 547]","[-3, 3, -4, 4, -2, -2, 0, 4, 4, 4, -2, 3, 5, 5, 5, 5, 5, 5]","[-4, -4, -3, -3, -5, -5, -5, -3, -4, -3, -5, -4, -2, 0, -1, -2, -1, -2]"
393,209.91,9,False,1113,373,4,-8,[],[],[],[],"[1118, 442, 655, 345]","[1118, 442, 655, 345]","[271, 315, -59, 236]","[11, 78, 6, 49]","[118, 1292, 183, 925, 494, 901, 944, 968, 741, 970, 934, 1111, 678, 1239, 715, 955, 1097, 482, 840, 417, 1053]","[45, 147, 121, 163, 48, 355, 346, 393, 235, 244, 543, 770, 630, 639, 665, 507, 591, 613, 656, 636, 559]","[-3, 4, -4, 4, -2, 4, 4, 4, -2, 3, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4]","[-4, -4, -4, -3, -5, -3, -4, -3, -5, -4, -2, 0, -1, -2, -1, -2, -5, -2, -2, -2, -4]"
394,210.27,9,False,1116,310,-9,-1,[],[],[],[],"[1205, 574, 631, 451]","[1205, 574, 631, 451]","[210, 385, -19, 328]","[51, 112, 46, 79]","[1372, 103, 1005, 996, 1024, 1048, 702, 1030, 1034, 1211, 778, 1339, 815, 1055, 1137, 582, 940, 517, 1133]","[78, 41, 103, 295, 266, 333, 135, 164, 503, 755, 610, 590, 645, 467, 491, 573, 616, 596, 479]","[4, -4, 4, 5, 4, 4, -1, 3, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4]","[-3, -4, -3, -3, -4, -3, -5, -4, -2, -1, -1, -3, -1, -2, -5, -2, -2, -2, -4]"
395,210.68,8,False,936,315,-9,-1,[],[],[],[],"[1260, 729, 622, 586, 72]","[1260, 729, 622, 586, 72]","[110, 406, 1, 376, 60]","[63, 112, 64, 79, -10]","[1437, 1085, 1096, 1104, 682, 1094, 1134, 1311, 878, 1438, 915, 1155, 1177, 682, 1040, 617, 1208, 1254, 739, 687, 603, 155]","[16, 43, 235, 186, 35, 84, 463, 735, 590, 530, 625, 427, 391, 533, 576, 556, 399, 644, 687, 639, 682, 676]","[-1, 4, 5, 4, -1, 4, 5, 5, 5, 4, 5, 5, 2, 5, 5, 5, 3, -3, 4, 3, 4, 5]","[-3, -3, -3, -4, -5, -4, -2, -1, -1, -3, -1, -2, -5, -2, -2, -2, -4, -5, -4, -4, -3, -2]"
396,211.08,8,False,756,296,-9,0,[],[],[],[],"[1269, 875, 622, 726, 112]","[1269, 875, 622, 726, 112]","[-10, 376, 1, 376, 177]","[43, 92, 44, 59, -12]","[1344, 1196, 1184, 1173, 1234, 1411, 978, 1518, 1015, 1255, 1201, 782, 1140, 717, 1268, 1194, 819, 747, 683, 255]","[48, 175, 106, 4, 423, 715, 570, 470, 605, 387, 291, 493, 536, 516, 319, 544, 607, 559, 622, 636]","[-5, 5, 4, 3, 5, 5, 5, 4, 5, 5, 1, 5, 5, 5, 3, -3, 4, 3, 4, 5]","[2, -3, -4, -4, -2, -1, -1, -3, -1, -2, -5, -2, -2, -2, -4, -5, -4, -4, -3, -2]"
397,211.46,8,False,577,322,-8,4,[],[],[],[],"[1230, 1005, 622, 864, 194]","[1230, 1005, 622, 864, 194]","[-130, 320, 1, 347, 277]","[23, 68, 24, 39, -12]","[1244, 1284, 1264, 1334, 1511, 1078, 1598, 1115, 1355, 1221, 882, 1240, 817, 1328, 1134, 894, 807, 763, 355]","[88, 115, 26, 383, 688, 538, 408, 585, 341, 191, 453, 496, 476, 239, 444, 527, 479, 562, 596]","[-5, 4, 4, 5, 5, 5, 4, 5, 5, 1, 5, 5, 5, 3, -3, 3, 3, 4, 5]","[2, -3, -4, -2, -2, -2, -4, -1, -3, -5, -2, -2, -2, -4, -5, -4, -4, -3, -2]"
398,211.8,8,False,482,443,0,9,[],[],[],[],"[1145, 1107, 622, 982, 312]","[1145, 1107, 622, 982, 312]","[-239, 239, 1, 294, 358]","[3, 28, 4, 19, -12]","[1144, 1364, 1434, 1178, 1215, 1446, 1237, 982, 1340, 917, 1385, 1074, 954, 867, 843, 455, 1182, 951, 697, 885, 320]","[128, 55, 343, 498, 547, 281, 91, 413, 443, 436, 146, 354, 447, 391, 499, 556, 647, 776, 602, 645, 572]","[-5, 4, 5, 5, 5, 4, 0, 5, 5, 5, 2, -3, 3, 3, 4, 5, -4, -5, 2, -1, 4]","[2, -3, -2, -2, -2, -3, -5, -2, -3, -2, -5, -4, -4, -5, -4, -2, -3, -1, -5, -5, -4]"
399,212.17,8,False,453,384,-2,-9,[521],[590],[0],[5],"[1020, 1171, 622, 1074, 458]","[1020, 1171, 622, 1074, 458]","[-327, 139, 1, 218, 411]","[-17, -12, -16, -1, -12]","[1044, 1534, 1278, 1315, 1526, 1082, 1426, 1017, 1425, 1014, 1014, 919, 923, 555, 1102, 851, 737, 865, 400]","[168, 303, 458, 507, 221, 373, 383, 396, 46, 274, 367, 291, 419, 516, 587, 756, 502, 545, 492]","[-5, 5, 5, 5, 4, 5, 4, 5, 2, -3, 3, 2, 4, 5, -4, -5, 2, -1, 4]","[2, -2, -2, -2, -3, -2, -3, -2, -5, -4, -4, -5, -4, -2, -3, -1, -5, -5, -4]"
400,212.56,8,False,347,256,0,0,[],[],[],[],"[866, 1198, 622, 1136, 600]","[866, 1198, 622, 1136, 600]","[-366, 59, 21, 146, 30]","[-2, -20, 3, -1, 0]","[944, 1378, 1415, 1600, 1182, 1506, 1117, 954, 1072, 959, 1003, 655, 1022, 751, 777, 833, 480, 937, 1188, 679, 1115, 625]","[208, 418, 467, 144, 333, 320, 356, 194, 274, 191, 339, 476, 527, 728, 402, 445, 412, 643, 766, 625, 702, 815]","[-5, 5, 5, 3, 5, 4, 5, -3, 2, 2, 4, 5, -4, -5, 2, -2, 4, -4, -5, 2, -4, -1]","[2, -2, -2, -4, -2, -4, -2, -4, -5, -5, -4, -2, -3, -2, -5, -5, -4, -4, -3, -5, -4, -5]"
401,212.91,8,False,250,341,-1,9,[],[],[],[],"[706, 1196, 628, 1171, 614]","[706, 1196, 628, 1171, 614]","[-355, -14, 61, 86, 77]","[38, 0, 43, 19, 0]","[844, 1478, 1515, 1282, 1575, 1217, 894, 1112, 988, 1083, 755, 942, 651, 810, 793, 551, 857, 1088, 708, 1035, 605]","[248, 378, 427, 293, 240, 309, 114, 174, 91, 259, 436, 467, 688, 302, 345, 332, 578, 706, 525, 622, 715]","[-5, 5, 5, 5, 3, 5, -3, 2, 1, 4, 5, -4, -5, 1, -2, 3, -4, -5, 1, -4, -1]","[2, -2, -2, -2, -4, -3, -4, -5, -5, -4, -2, -3, -2, -5, -5, -4, -3, -3, -5, -4, -5]"
402,213.28,8,False,281,451,6,7,[],[],[],[],"[564, 1168, 649, 1183, 643]","[564, 1168, 649, 1183, 643]","[-311, -74, 101, 26, 117]","[78, 20, 83, 39, 0]","[744, 1575, 1382, 1317, 814, 1136, 1148, 855, 849, 551, 830, 751, 611, 777, 988, 712, 955, 585]","[288, 321, 253, 249, 34, 74, 179, 396, 407, 648, 202, 245, 252, 518, 646, 425, 545, 615]","[-5, 4, 5, 5, -4, 1, 3, 5, -5, -5, 1, -3, 3, -4, -5, 0, -4, -1]","[2, -3, -2, -3, -4, -5, -4, -2, -3, -2, -5, -5, -4, -3, -3, -5, -3, -5]"
403,213.65,8,False,338,470,-1,-9,[],[],[],[],"[444, 1116, 689, 1171, 687]","[444, 1116, 689, 1171, 687]","[-242, -134, 141, -34, 157]","[99, 40, 104, 59, 0]","[644, 1482, 1403, 1208, 955, 749, 451, 850, 691, 671, 697, 888, 707, 875, 565, 537, 1101, 598, 1118, 580]","[328, 213, 189, 99, 356, 347, 608, 102, 154, 172, 458, 586, 325, 485, 515, 603, 754, 698, 704, 845]","[-5, 5, 4, 3, 5, -5, -5, 1, -3, 3, -4, -5, -1, -4, -1, -3, -5, -5, -5, -5]","[2, -2, -3, -4, -2, -3, -2, -5, -4, -4, -3, -3, -5, -3, -5, -4, 0, 0, -1, -1]"
404,214.09,8,False,345,335,2,-9,[],[],[],[],"[354, 1041, 745, 1136, 747]","[354, 1041, 745, 1136, 747]","[-151, -180, 167, -94, 182]","[119, 60, 124, 79, 0]","[544, 1582, 1483, 1268, 1055, 649, 351, 861, 631, 731, 617, 788, 678, 795, 545, 477, 1001, 498, 1018, 480]","[368, 156, 129, 19, 307, 287, 568, 2, 74, 92, 398, 526, 225, 425, 415, 523, 754, 698, 684, 825]","[-5, 5, 4, 3, 5, -5, -5, 0, -3, 3, -4, -5, -2, -4, -1, -3, -5, -5, -5, -5]","[2, -3, -3, -4, -3, -3, -2, -5, -4, -4, -3, -3, -5, -3, -5, -4, 0, 0, -1, -1]"
405,214.53,8,False,445,180,4,-9,[],[],[],[],"[304, 951, 805, 1073, 807]","[304, 951, 805, 1073, 807]","[-71, -231, 166, -167, 180]","[119, 60, 122, 79, -20]","[444, 1563, 1155, 549, 251, 791, 537, 688, 628, 715, 525, 417, 901, 398, 918, 380, 411, 997, 776, 1109, 794]","[405, 67, 247, 227, 528, 12, 338, 466, 130, 365, 315, 442, 754, 698, 664, 805, 741, 742, 755, 734, 833]","[-5, 4, 5, -5, -5, 3, -4, -5, -3, -4, -1, -3, -5, -5, -5, -5, 4, -4, -5, -4, -3]","[1, -4, -3, -3, -2, -4, -3, -3, -4, -3, -5, -5, 0, 0, -1, -1, -4, -4, -3, -4, -4]"
406,214.87,7,False,611,163,9,0,[],[],[],[],"[281, 837, 853, 981, 862]","[281, 837, 853, 981, 862]","[7, -281, 126, -244, 140]","[80, 21, 82, 51, -60]","[344, 1240, 151, 457, 588, 568, 635, 505, 357, 801, 298, 818, 280, 491, 917, 681, 1029, 734]","[425, 187, 488, 278, 406, 50, 305, 215, 342, 754, 678, 644, 769, 661, 662, 695, 654, 753]","[-5, 4, -5, -4, -5, -3, -4, -1, -3, -5, -5, -5, -5, 4, -4, -4, -4, -3]","[1, -3, -2, -3, -3, -4, -3, -5, -5, 0, -1, -1, -2, -4, -4, -3, -4, -4]"
407,215.24,7,False,791,199,9,4,[],[],[],[],"[291, 709, 886, 863, 902]","[291, 709, 886, 863, 902]","[87, -308, 86, -298, 100]","[40, -14, 42, 11, -95]","[244, 1320, 51, 377, 488, 555, 485, 313, 701, 198, 718, 180, 571, 837, 601, 949, 674]","[445, 127, 447, 218, 346, 245, 115, 242, 741, 658, 623, 729, 581, 582, 635, 574, 673]","[-5, 4, -5, -4, -5, -4, -1, -2, -5, -5, -5, -5, 4, -4, -4, -4, -3]","[1, -3, -3, -3, -3, -3, -5, -5, -1, -1, -2, -2, -4, -4, -3, -4, -4]"
408,215.65,7,False,938,308,7,7,[],[],[],[],"[330, 569, 903, 724, 918]","[330, 569, 903, 724, 918]","[154, -306, 41, -328, 40]","[0, -34, 2, -23, -115]","[144, 1400, 297, 393, 475, 465, 273, 601, 98, 618, 80, 651, 757, 521, 869, 614, 387, 722, 922, 892, 949]","[465, 67, 158, 286, 185, 15, 142, 721, 629, 583, 681, 501, 502, 575, 494, 593, 730, 684, 737, 694, 683]","[-5, 4, -4, -4, -4, -1, -2, -5, -5, -5, -5, 4, -4, -4, -4, -3, 3, -1, 0, 0, 0]","[1, -3, -3, -3, -3, -5, -5, -1, -2, -2, -3, -4, -4, -3, -4, -4, -5, -5, -5, -5, -5]"
409,216.05,7,False,1063,448,6,7,[],[],[],[],"[395, 444, 896, 584, 911]","[395, 444, 896, 584, 911]","[214, -277, -15, -330, -20]","[-40, -54, -38, -43, -127]","[44, 1480, 217, 313, 395, 249, 501, 518, 731, 677, 441, 789, 554, 447, 702, 922, 892, 949]","[492, 7, 81, 226, 125, 42, 701, 543, 421, 422, 515, 414, 498, 630, 584, 637, 594, 583]","[-5, 4, -4, -4, -4, -1, -5, -5, 4, -4, -4, -4, -3, 3, -1, 0, 0, 0]","[2, -3, -4, -3, -3, -5, -1, -2, -4, -4, -3, -4, -5, -5, -5, -5, -5, -5]"
410,216.38,7,False,1047,581,-8,4,[1089],[630],[-5],[2],"[482, 334, 876, 449, 881]","[482, 334, 876, 449, 881]","[276, -205, -35, -282, -51]","[-55, -54, -58, -43, -107]","[137, 233, 315, 401, 418, 811, 601, 361, 709, 494, 507, 682, 932, 892, 949, 536, 474, 911, 600, 967]","[1, 166, 53, 681, 503, 341, 342, 445, 334, 398, 548, 484, 537, 494, 483, 785, 714, 763, 742, 598]","[-4, -4, -4, -5, -5, 4, -3, -4, -4, -3, 3, -1, 1, 0, 0, 5, 5, -2, 5, 2]","[-4, -3, -4, -1, -2, -4, -4, -4, -4, -5, -4, -5, -5, -5, -5, -2, -1, -5, -1, -5]"
411,216.71,7,False,989,600,9,0,[989],[670],[-5],[2],"[596, 266, 856, 344, 841]","[596, 266, 856, 344, 841]","[340, -94, -35, -191, -51]","[-35, -22, -38, -23, -67]","[153, 301, 318, 891, 541, 281, 629, 449, 567, 662, 952, 892, 949, 636, 574, 871, 700, 1007]","[106, 661, 463, 269, 262, 365, 254, 298, 468, 384, 437, 394, 383, 745, 694, 663, 722, 498]","[-4, -5, -5, 4, -3, -4, -4, -2, 3, -1, 1, 0, 0, 5, 5, -2, 5, 2]","[-3, -1, -2, -3, -4, -4, -4, -5, -4, -5, -5, -5, -5, -2, -1, -5, -1, -5]"
412,217.05,7,False,1150,510,7,-6,[889],[710],[-5],[2],"[732, 244, 836, 279, 801]","[732, 244, 836, 279, 801]","[377, 26, -35, -83, -51]","[-15, 18, -18, -3, -27]","[73, 201, 218, 971, 481, 204, 549, 409, 627, 645, 972, 892, 951, 736, 674, 847, 800, 1066]","[46, 629, 423, 209, 182, 285, 174, 198, 388, 284, 337, 294, 283, 705, 674, 563, 702, 398]","[-4, -5, -5, 4, -3, -3, -4, -2, 3, 0, 1, 0, 1, 5, 5, -1, 5, 3]","[-3, -2, -2, -3, -4, -4, -4, -5, -4, -5, -5, -5, -5, -2, -1, -5, -1, -5]"
413,217.41,7,False,1248,390,5,-8,[],[],[],[],"[872, 269, 261, 780]","[872, 269, 261, 780]","[387, 146, 37, -32]","[5, 58, 17, 13]","[101, 118, 1051, 421, 144, 475, 369, 693, 645, 992, 892, 971, 836, 774, 833, 900, 1126, 879, 379, 964, 424, 946]","[589, 379, 149, 102, 205, 94, 98, 308, 184, 237, 194, 183, 665, 654, 463, 682, 298, 735, 620, 690, 685, 647]","[-5, -5, 4, -3, -3, -3, -2, 4, 0, 1, 0, 1, 5, 5, 0, 5, 3, 5, 5, 4, 5, 5]","[-2, -3, -3, -4, -4, -4, -5, -4, -5, -5, -5, -5, -2, -1, -5, -1, -5, 0, -2, -3, -1, 0]"
414,217.75,7,False,1171,371,-9,0,[],[],[],[],"[1012, 343, 291, 760]","[1012, 343, 291, 760]","[371, 256, 157, -12]","[25, 96, 37, 53]","[2, 31, 1140, 361, 93, 415, 773, 645, 1012, 892, 991, 936, 874, 833, 1000, 1186, 979, 479, 1044, 524, 1046]","[540, 319, 89, 15, 109, 14, 228, 84, 137, 94, 83, 625, 634, 363, 662, 215, 735, 580, 630, 665, 647]","[-4, -4, 5, -3, -2, -3, 4, 0, 1, 0, 1, 5, 5, 0, 5, 3, 5, 5, 4, 5, 5]","[-3, -3, -3, -5, -5, -4, -4, -5, -5, -5, -5, -2, -1, -5, -1, -4, 0, -2, -3, -1, 0]"
415,218.08,7,False,991,347,-9,3,[],[],[],[],"[1142, 455, 364, 740, 1164]","[1142, 455, 364, 740, 1164]","[305, 327, 241, -12, -50]","[25, 96, 37, 73, -20]","[1240, 62, 853, 1032, 1036, 974, 833, 1100, 1246, 1079, 579, 1124, 624, 1146, 1083, 485, 413, 848, 1232]","[30, 9, 148, 37, 585, 614, 263, 642, 135, 735, 540, 570, 645, 647, 681, 686, 682, 642, 797]","[5, -1, 4, 1, 5, 5, 0, 5, 3, 5, 5, 4, 5, 5, -4, 4, 5, 5, 1]","[-2, -5, -4, -5, -2, -1, -5, -1, -4, 0, -2, -3, -1, 0, -4, -3, -1, -2, -5]"
416,218.43,7,False,821,354,-9,-3,[],[],[],[],"[1233, 581, 462, 720, 1114]","[1233, 581, 462, 720, 1114]","[197, 355, 289, -32, -150]","[5, 76, 17, 73, -60]","[933, 1136, 1074, 849, 1200, 1306, 1179, 679, 1204, 724, 1246, 1003, 565, 513, 948, 1252]","[68, 545, 594, 163, 622, 54, 735, 500, 510, 625, 647, 601, 626, 662, 602, 697]","[4, 5, 5, 1, 5, 3, 5, 5, 4, 5, 5, -4, 4, 5, 5, 1]","[-4, -2, -1, -5, -1, -5, 0, -2, -3, -1, 0, -4, -3, -1, -2, -5]"
417,218.8,7,False,647,291,-9,-1,[],[],[],[],"[1276, 721, 577, 698, 1025]","[1276, 721, 577, 698, 1025]","[77, 356, 317, -51, -234]","[-15, 56, -3, 62, -87]","[1013, 1236, 1174, 869, 1300, 1279, 779, 1284, 824, 1346, 923, 645, 613, 1048, 1271]","[4, 505, 567, 63, 602, 735, 460, 433, 605, 629, 521, 566, 642, 560, 597]","[4, 5, 5, 1, 5, 5, 5, 4, 5, 5, -4, 4, 5, 5, 0]","[-3, -2, -2, -5, -1, 0, -2, -4, -1, -1, -4, -3, -1, -3, -5]"
418,219.18,7,False,521,297,-9,1,[],[],[],[],"[1272, 847, 697, 658, 909]","[1272, 847, 697, 658, 909]","[-43, 329, 321, -51, -299]","[-32, 36, -7, 42, -107]","[1334, 1274, 1400, 1379, 879, 1362, 924, 1446, 843, 725, 713, 1140, 1271, 1226, 768, 723, 763, 1045]","[447, 527, 563, 732, 420, 353, 585, 598, 441, 506, 622, 500, 497, 675, 667, 638, 610, 667]","[4, 5, 5, 5, 5, 3, 5, 5, -4, 4, 5, 4, 0, -5, 0, 5, 1, -1]","[-3, -2, -2, -1, -2, -4, -1, -2, -4, -3, -1, -3, -5, -2, -5, -3, -5, -5]"
419,219.51,7,False,428,405,0,9,[],[],[],[],"[1219, 959, 817, 618, 769]","[1219, 959, 817, 618, 769]","[-163, 278, 300, -51, -337]","[-32, 16, -7, 22, -116]","[1414, 1374, 1500, 1479, 979, 1422, 1024, 1533, 763, 805, 813, 1220, 1271, 1126, 768, 806, 768, 1025]","[387, 487, 523, 712, 375, 273, 565, 539, 368, 446, 602, 440, 397, 635, 567, 578, 510, 567]","[4, 5, 5, 5, 5, 3, 5, 4, -4, 4, 5, 4, 0, -5, 0, 4, 0, -1]","[-3, -2, -2, -1, -3, -4, -1, -4, -3, -3, -1, -3, -5, -2, -5, -3, -5, -5]"
420,219.85,7,False,520,525,0,0,[577],[580],[4],[3],"[1125, 1048, 917, 589, 629]","[1125, 1048, 917, 589, 629]","[-248, 227, 277, -20, -327]","[-12, 16, 13, 22, -96]","[1494, 1474, 1600, 1579, 1079, 1482, 1124, 1570, 683, 885, 913, 1300, 1271, 1026, 768, 886, 768, 1005, 1161, 997, 885, 583, 688]","[317, 447, 483, 692, 315, 183, 545, 445, 308, 386, 582, 363, 297, 595, 467, 518, 410, 467, 667, 747, 594, 704, 666]","[4, 5, 5, 5, 5, 3, 5, 0, -4, 4, 5, 4, 0, -5, 0, 4, 0, -1, -5, -5, -3, -5, -5]","[-4, -2, -2, -1, -3, -5, -1, -5, -3, -3, -1, -4, -5, -2, -5, -3, -5, -5, 1, -2, -5, -1, 2]"
421,220.2,7,False,497,484,-5,-8,[],[],[],[],"[1005, 1121, 1017, 583]","[1005, 1121, 1017, 583]","[-293, 181, 254, 40]","[28, 36, 53, 42]","[1563, 1574, 1179, 1523, 1224, 1538, 594, 965, 1013, 1361, 1271, 926, 768, 966, 768, 985, 1061, 897, 825, 483, 588]","[237, 407, 255, 83, 525, 350, 248, 326, 562, 283, 197, 555, 367, 458, 310, 367, 687, 707, 494, 684, 706]","[3, 5, 5, 2, 5, -3, -5, 4, 5, 3, 0, -5, 0, 4, 0, -1, -5, -5, -3, -5, -5]","[-4, -2, -3, -5, -1, -4, -3, -3, -1, -4, -5, -2, -5, -3, -5, -5, 1, -2, -5, -1, 2]"
422,220.55,7,False,436,389,0,0,[],[],[],[],"[871, 1171, 1099, 601]","[871, 1171, 1099, 601]","[-310, 121, 214, 100]","[68, 56, 93, 62]","[1279, 1324, 1448, 494, 1045, 1113, 1405, 1255, 826, 768, 1046, 768, 965, 961, 797, 765, 383, 488]","[195, 486, 295, 207, 266, 542, 185, 97, 515, 267, 381, 210, 267, 707, 667, 404, 664, 739]","[5, 5, -5, -5, 4, 5, 1, -1, -5, 0, 4, 0, -1, -5, -5, -3, -5, -5]","[-3, -2, -2, -2, -3, -1, -5, -5, -2, -5, -4, -5, -5, 1, -2, -4, -1, 1]"
423,220.93,7,False,480,404,0,0,[],[],[],[],"[731, 1198, 1164, 641, 625]","[731, 1198, 1164, 641, 625]","[-301, 61, 155, 140, 40]","[108, 68, 129, 82, 40]","[1371, 1424, 1348, 394, 1125, 1213, 1412, 726, 768, 1110, 768, 927, 861, 697, 705, 283, 388, 804, 1120, 1045, 570, 646]","[135, 446, 269, 167, 206, 508, 85, 475, 167, 301, 110, 167, 720, 627, 324, 644, 759, 633, 747, 666, 655, 575]","[4, 5, -5, -5, 4, 5, 0, -5, 0, 3, 0, -2, -5, -5, -3, -5, -5, -5, -5, -5, -4, -1]","[-3, -2, -1, -2, -3, -2, -5, -2, -5, -4, -5, -5, 0, -2, -4, -1, 1, -1, -2, 0, -4, -5]"
424,221.27,7,False,504,418,8,4,[],[],[],[],"[611, 1197, 1203, 697, 641]","[611, 1197, 1203, 697, 641]","[-267, -13, 93, 180, 80]","[135, 68, 149, 102, 75]","[1451, 1524, 1248, 294, 1205, 1313, 626, 768, 1164, 766, 887, 761, 597, 645, 183, 288, 704, 1020, 945, 490, 626]","[75, 406, 257, 138, 146, 468, 435, 67, 209, 10, 67, 720, 587, 244, 616, 779, 613, 707, 651, 575, 475]","[4, 5, -5, -5, 4, 5, -5, 0, 2, -1, -2, -5, -5, -3, -5, -5, -5, -5, -5, -4, -1]","[-3, -2, 0, -1, -3, -2, -2, -5, -5, -5, -5, 0, -2, -4, -2, 1, -1, -2, -1, -4, -5]"
425,221.65,7,False,655,454,9,0,[],[],[],[],"[505, 1168, 1211, 757, 672]","[505, 1168, 1211, 757, 672]","[-229, -93, -7, 182, 100]","[135, 48, 146, 93, 75]","[1531, 1148, 194, 1285, 1413, 526, 1198, 661, 497, 585, 83, 188, 604, 920, 845, 410, 606, 595, 1205, 1198, 728, 721]","[15, 257, 120, 86, 428, 395, 109, 720, 547, 164, 576, 791, 593, 667, 631, 495, 375, 694, 799, 758, 790, 664]","[4, -5, -5, 4, 5, -5, 1, -5, -5, -3, -5, -5, -5, -5, -5, -4, -1, 0, -3, -5, -5, 2]","[-3, 0, 0, -3, -2, -2, -5, 0, -2, -4, -2, 0, -1, -2, -1, -4, -5, -5, -4, -1, -1, -5]"
