,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
285,131.32,7,False,1196,552,6,-7,[1236],[625],[-5],[1],"[1304, 79, 951, 958, 580]","[1304, 79, 951, 958, 580]","[201, 127, 194, 427, -208]","[46, -55, 33, -84, 48]","[204, 111, 1342, 412, 23, 980, 490, 442, 816, 924, 781, 744, 914, 1158, 603, 951, 741, 1213, 1356, 196, 1019, 934, 816]","[263, 410, 413, 720, 189, 218, 201, 125, 155, 171, 107, 579, 47, 498, 683, 440, 658, 396, 767, 785, 678, 783, 730]","[0, -5, 5, -5, -4, 5, -4, -4, 4, 3, 3, 5, -1, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5]","[5, -1, -2, -1, -4, -2, -4, -3, -4, -5, -4, -1, -5, -3, -2, -3, -2, -3, -1, -2, -2, -2, 1]"
286,131.67,7,False,1338,434,8,-5,[1136],[645],[-5],[1],"[1345, 144, 1005, 1106, 493]","[1345, 144, 1005, 1106, 493]","[61, 236, 132, 353, -187]","[6, -84, 13, -104, 28]","[240, 11, 1442, 312, 1080, 410, 362, 896, 984, 850, 844, 1258, 703, 1039, 841, 1293, 1456, 296, 1119, 1034, 916]","[358, 390, 373, 700, 190, 121, 65, 92, 83, 27, 559, 438, 643, 380, 618, 336, 743, 745, 638, 743, 750]","[3, -5, 5, -5, 5, -4, -4, 4, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]","[4, -1, -2, -1, -1, -4, -3, -3, -4, -4, -1, -3, -2, -3, -2, -3, -2, -2, -2, -2, 1]"
287,132.04,7,False,1336,423,-9,-1,[],[],[],[],"[1332, 251, 1217, 419]","[1332, 251, 1217, 419]","[-59, 348, 270, -127]","[-11, -84, -102, 28]","[320, 1542, 212, 1180, 330, 282, 976, 1044, 944, 1358, 803, 1139, 941, 1373, 1556, 396, 1219, 1134, 1016, 1422, 292, 1109, 1269, 534]","[424, 333, 680, 170, 41, 5, 32, 3, 539, 378, 603, 320, 578, 276, 703, 705, 598, 703, 770, 755, 751, 693, 696, 701]","[5, 5, -5, 5, -4, -4, 4, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[3, -2, -1, -1, -4, -3, -3, -4, -1, -3, -2, -3, -2, -3, -2, -2, -2, -2, 1, -5, 0, -2, -3, -2]"
288,132.43,7,False,1156,369,-9,-3,[],[],[],[],"[1279, 405, 1299, 377]","[1279, 405, 1299, 377]","[-153, 456, 190, -34]","[9, -63, -62, 48]","[420, 112, 1280, 1044, 1458, 903, 1239, 1041, 1453, 496, 1319, 1234, 1116, 1465, 392, 1209, 1368, 634]","[466, 651, 150, 519, 318, 563, 276, 538, 216, 665, 558, 645, 775, 655, 751, 653, 636, 661]","[5, -5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 4, 5]","[2, -2, -1, -1, -3, -2, -2, -2, -3, -2, -2, -3, 0, -5, 0, -2, -3, -2]"
289,132.78,7,False,976,327,-9,-1,[],[],[],[],"[1190, 595, 1345, 375]","[1190, 595, 1345, 375]","[-231, 527, 91, 66]","[29, -23, -22, 68]","[520, 12, 1380, 1144, 1558, 1003, 1339, 1141, 1533, 596, 1419, 1334, 1216, 1505, 492, 1309, 1448, 734]","[497, 611, 130, 499, 258, 523, 236, 498, 156, 625, 518, 585, 775, 555, 751, 593, 576, 621]","[5, -5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 4, 5]","[1, -2, -1, -1, -3, -2, -2, -2, -3, -2, -2, -3, 0, -5, 0, -3, -3, -2]"
290,133.18,7,False,902,393,-9,-3,[],[],[],[],"[1076, 805, 1351, 413, 574]","[1076, 805, 1351, 413, 574]","[-287, 559, -9, 162, 60]","[49, 17, 18, 88, -1]","[620, 1480, 1244, 1103, 1439, 1241, 696, 1519, 1417, 1316, 1531, 592, 1409, 1528, 834, 1160, 723, 1295, 505, 685]","[517, 115, 475, 483, 196, 458, 585, 465, 525, 775, 455, 751, 533, 506, 581, 692, 579, 609, 695, 785]","[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 4, 5, -3, 4, -5, 4, 4]","[1, 0, -2, -2, -2, -2, -2, -3, -3, 0, -5, 0, -3, -4, -2, -4, -4, -2, -3, -4]"
291,133.51,7,False,722,372,-9,1,[],[],[],[],"[942, 1023, 1317, 484, 601]","[942, 1023, 1317, 484, 601]","[-319, 546, -109, 242, 120]","[63, 57, 58, 107, -1]","[720, 1580, 1344, 1203, 1539, 1341, 796, 1497, 1416, 1542, 692, 1489, 1593, 934, 1100, 803, 1195, 585, 765]","[537, 115, 435, 443, 143, 407, 545, 465, 775, 355, 751, 473, 426, 541, 612, 499, 569, 635, 705]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 0, 5, 4, 3, 5, -3, 4, -5, 4, 4]","[1, 0, -2, -2, -3, -3, -2, -3, 0, -5, 0, -3, -4, -2, -4, -4, -2, -3, -4]"
292,133.85,7,False,542,406,-9,3,[],[],[],[],"[802, 1217, 1242, 583, 641]","[802, 1217, 1242, 583, 641]","[-345, 473, -215, 286, 140]","[43, 77, 78, 87, -21]","[820, 1444, 1303, 1441, 896, 1577, 1516, 1542, 792, 1569, 1034, 1040, 883, 1095, 665, 845, 905, 1121, 1273, 593, 640]","[557, 395, 403, 347, 505, 400, 775, 255, 751, 413, 501, 532, 419, 529, 575, 625, 758, 664, 638, 771, 766]","[5, 5, 5, 5, 5, 4, 5, 0, 5, 4, 5, -3, 4, -5, 4, 4, 0, -5, -5, 1, -3]","[1, -2, -2, -3, -2, -4, 0, -5, 0, -3, -2, -4, -4, -2, -3, -4, -5, 0, -2, -5, -5]"
293,134.19,7,False,375,481,-8,4,[],[],[],[],"[646, 1371, 1122, 683, 681]","[646, 1371, 1122, 683, 681]","[-360, 344, -323, 290, 140]","[3, 73, 78, 47, -51]","[920, 1544, 1403, 1541, 996, 1518, 892, 1134, 980, 957, 995, 745, 925, 905, 1021, 1173, 613, 580]","[565, 355, 363, 287, 465, 155, 738, 461, 452, 339, 489, 495, 545, 658, 645, 598, 671, 666]","[5, 5, 5, 5, 5, -2, 5, 5, -3, 3, -5, 4, 4, 0, -5, -5, 1, -3]","[1, -2, -2, -3, -2, -5, -1, -2, -4, -4, -2, -4, -4, -5, -1, -2, -5, -5]"
294,134.55,7,False,274,561,0,0,[],[],[],[],"[491, 1467, 966, 783, 721]","[491, 1467, 966, 783, 721]","[-345, 189, -403, 274, 130]","[-37, 53, 64, 7, -71]","[1020, 1503, 1096, 1463, 992, 1234, 913, 1017, 895, 825, 993, 905, 921, 1073, 633, 520]","[585, 311, 425, 66, 718, 421, 372, 259, 449, 415, 465, 558, 625, 558, 571, 566]","[5, 5, 5, -4, 5, 5, -4, 3, -5, 4, 3, 0, -5, -5, 1, -3]","[1, -3, -2, -4, -1, -2, -4, -4, -2, -4, -4, -5, -1, -2, -5, -5]"
295,134.95,7,False,320,600,1,9,[373],[703],[2],[5],"[352, 1499, 786, 877, 761]","[352, 1499, 786, 877, 761]","[-298, 29, -450, 238, 110]","[-61, 33, 44, -33, -91]","[1120, 1196, 1379, 1092, 1334, 833, 1077, 795, 904, 1053, 905, 821, 973, 653, 460, 424, 1414, 896, 723, 672]","[607, 385, 1, 698, 381, 292, 179, 409, 335, 385, 458, 619, 518, 471, 486, 828, 720, 705, 840, 746]","[5, 5, -5, 5, 5, -4, 3, -5, 3, 3, 0, -5, -5, 1, -3, -5, -5, -5, -5, -5]","[2, -2, -3, -1, -2, -4, -4, -2, -4, -4, -5, 0, -2, -5, -4, 1, 0, 0, 0, 0]"
296,135.3,7,False,345,521,2,-9,[],[],[],[],"[1467, 586, 951, 791]","[1467, 586, 951, 791]","[-131, -458, 184, 90]","[13, 24, -73, -96]","[1207, 1296, 1192, 1434, 753, 1137, 695, 964, 1113, 897, 721, 873, 673, 400, 324, 1314, 796, 623, 572]","[662, 345, 678, 341, 230, 99, 384, 255, 305, 358, 619, 478, 371, 406, 848, 720, 705, 840, 736]","[3, 5, 5, 5, -4, 3, -5, 3, 3, -1, -5, -5, 1, -3, -5, -5, -5, -5, -5]","[4, -2, -1, -2, -3, -4, -1, -4, -4, -5, 0, -2, -5, -4, 1, 0, 0, 0, -1]"
297,135.65,7,False,372,445,9,0,[],[],[],[],"[1373, 399, 1005, 811, 1233]","[1373, 399, 1005, 811, 1233]","[-267, -407, 142, 80, -40]","[13, 24, -76, -76, 0]","[1169, 1396, 1292, 1534, 673, 1196, 595, 1024, 1173, 877, 621, 773, 685, 340, 224, 1214, 696, 523, 472, 1407, 465, 992, 798, 1227]","[736, 305, 658, 301, 170, 4, 364, 175, 225, 258, 619, 438, 271, 326, 854, 720, 705, 840, 716, 713, 714, 742, 616, 835]","[-5, 5, 5, 5, -4, 2, -5, 3, 3, -1, -5, -5, 0, -3, -5, -5, -5, -5, -5, -5, -5, -4, -5, -5]","[1, -2, -1, -2, -3, -5, -1, -4, -4, -5, 0, -2, -5, -4, 0, 0, 0, 0, -1, 0, 0, -4, -3, -3]"
298,136.1,7,False,543,472,9,-1,[],[],[],[],"[1236, 248, 1045, 831, 1190]","[1236, 248, 1045, 831, 1190]","[-359, -300, 102, 80, -117]","[33, 44, -56, -36, 0]","[1069, 1496, 1392, 583, 495, 1079, 1233, 857, 521, 673, 685, 280, 124, 1114, 596, 423, 372, 1307, 365, 912, 698, 1127]","[738, 265, 638, 110, 344, 79, 130, 158, 607, 398, 171, 246, 853, 720, 705, 840, 696, 713, 714, 662, 556, 775]","[-5, 5, 5, -5, -5, 2, 3, -1, -5, -5, 0, -3, -5, -5, -5, -5, -5, -5, -5, -4, -5, -5]","[0, -2, -1, -3, -1, -5, -5, -5, -1, -2, -5, -4, -1, 0, 0, 0, -1, 0, 0, -4, -3, -3]"
299,136.51,7,False,723,430,9,-2,[],[],[],[],"[1068, 145, 1066, 851, 1121]","[1068, 145, 1066, 851, 1121]","[-421, -168, 62, 80, -177]","[53, 64, -36, 4, 0]","[969, 1596, 1492, 483, 395, 1285, 835, 421, 573, 685, 220, 26, 1014, 496, 323, 272, 1207, 265, 832, 598, 1027]","[729, 225, 618, 57, 324, 30, 58, 587, 358, 71, 166, 820, 720, 705, 840, 676, 713, 714, 582, 496, 715]","[-5, 5, 5, -5, -5, 2, -2, -5, -5, 0, -3, -4, -5, -5, -5, -5, -5, -5, -4, -5, -5]","[-1, -2, -1, -2, -1, -5, -5, -1, -2, -5, -4, -3, 0, 0, 0, -1, 0, 0, -4, -3, -3]"
300,136.86,7,False,903,407,9,-1,[],[],[],[],"[888, 98, 1072, 871, 1029]","[888, 98, 1072, 871, 1029]","[-448, -26, 22, 80, -223]","[73, 84, 3, 44, 0]","[869, 1592, 383, 295, 321, 473, 163, 914, 396, 223, 172, 1107, 165, 752, 510, 927, 998, 283, 1096, 827, 1072]","[703, 585, 17, 304, 567, 318, 72, 720, 705, 840, 656, 713, 714, 502, 436, 655, 702, 697, 599, 555, 805]","[-5, 5, -5, -5, -5, -5, -2, -5, -5, -5, -5, -5, -5, -4, -4, -5, -5, 5, -1, -3, -4]","[-2, -2, -2, -1, -1, -2, -5, 0, 0, 0, -1, 0, 0, -4, -3, -3, -1, -2, -5, -4, -3]"
301,137.21,7,False,1083,402,9,0,[],[],[],[],"[708, 111, 1063, 891, 929]","[708, 111, 1063, 891, 929]","[-438, 129, -18, 80, -249]","[93, 104, 43, 84, 0]","[772, 195, 221, 373, 814, 296, 123, 72, 1007, 65, 672, 430, 829, 898, 383, 1076, 767, 992]","[657, 284, 547, 278, 720, 705, 840, 619, 713, 714, 422, 376, 595, 682, 657, 499, 475, 745]","[-4, -5, -5, -5, -5, -5, -5, -5, -5, -5, -4, -4, -4, -5, 5, -1, -3, -4]","[-3, -1, -1, -2, 0, 0, 0, -2, 0, 0, -4, -3, -3, -1, -2, -5, -4, -3]"
302,137.56,7,False,1235,481,5,8,[],[],[],[],"[528, 179, 1036, 911, 810]","[528, 179, 1036, 911, 810]","[-411, 249, -78, 50, -274]","[93, 90, 63, 104, -20]","[95, 121, 273, 714, 196, 23, 907, 592, 354, 749, 798, 483, 1056, 707, 912, 690, 240, 1151, 988, 914]","[264, 527, 238, 720, 705, 823, 713, 342, 301, 535, 643, 617, 399, 394, 685, 739, 808, 690, 649, 819]","[-5, -5, -5, -5, -5, -5, -5, -4, -3, -4, -5, 5, -1, -3, -4, 4, 5, 5, 4, 1]","[-1, -1, -2, 0, 0, -1, 0, -4, -4, -3, -2, -2, -5, -5, -3, -4, 0, 0, -3, -5]"
303,137.96,7,False,1307,600,0,0,[],[],[],[],"[361, 288, 980, 907, 690]","[361, 288, 980, 907, 690]","[-371, 334, -152, -10, -295]","[55, 50, 44, 84, -60]","[21, 173, 614, 96, 807, 512, 304, 669, 698, 583, 1036, 647, 832, 770, 340, 1251, 1078, 934]","[507, 198, 720, 705, 713, 262, 209, 475, 603, 577, 299, 294, 625, 659, 808, 690, 589, 719]","[-5, -5, -5, -5, -5, -4, -1, -4, -5, 5, -1, -3, -4, 4, 5, 5, 5, 1]","[-1, -2, 0, 0, 0, -4, -5, -3, -2, -2, -5, -5, -3, -4, 0, 0, -3, -5]"
304,138.29,7,False,1283,600,-8,4,[],[],[],[],"[216, 424, 896, 883, 570]","[216, 424, 896, 883, 570]","[-299, 394, -212, -57, -290]","[15, 10, 24, 64, -98]","[73, 514, 707, 446, 311, 589, 598, 683, 1016, 602, 752, 850, 440, 1351, 1178, 954]","[158, 720, 713, 182, 109, 415, 563, 537, 199, 194, 565, 581, 808, 690, 544, 619]","[-5, -5, -5, -3, 3, -4, -5, 5, -1, -2, -4, 4, 5, 5, 5, 1]","[-2, 0, 0, -4, -5, -3, -2, -2, -5, -5, -3, -3, 0, 0, -2, -5]"
305,138.63,7,False,1180,600,-6,7,[],[],[],[],"[106, 582, 795, 843, 450]","[106, 582, 795, 843, 450]","[-202, 424, -252, -97, -262]","[-25, -30, 4, 44, -118]","[414, 607, 386, 398, 509, 498, 783, 1001, 562, 672, 930, 540, 1451, 1278, 974, 345, 566, 1026, 1028, 708]","[720, 713, 102, 58, 355, 519, 500, 99, 94, 493, 521, 808, 690, 504, 519, 806, 809, 699, 703, 748]","[-5, -5, -3, 5, -4, -5, 5, 0, -2, -4, 4, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[0, 0, -4, -1, -3, -3, -1, -5, -5, -4, -3, 0, 0, -2, -5, 0, -1, 0, -2, -2]"
306,138.96,7,False,1122,600,0,0,[1150],[708],[-3],[4],"[41, 742, 675, 784, 345]","[41, 742, 675, 784, 345]","[-84, 422, -268, -132, -211]","[-53, -70, -14, 24, -131]","[314, 507, 326, 498, 429, 409, 883, 592, 1010, 640, 1551, 1378, 994, 445, 666, 1126, 1128, 808]","[720, 700, 22, 56, 295, 459, 480, 413, 461, 808, 690, 464, 419, 806, 789, 699, 663, 708]","[-5, -5, -3, 5, -4, -4, 5, -4, 4, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[0, -1, -4, 0, -3, -3, -1, -4, -3, 0, 0, -2, -5, 0, -1, 0, -2, -2]"
307,139.33,6,False,1090,583,-8,-4,[1086],[788],[-4],[4],"[25, 902, 559, 724, 267]","[25, 902, 559, 724, 267]","[56, 410, -241, -132, -122]","[-53, -70, 6, 24, -111]","[214, 407, 598, 349, 329, 983, 512, 1090, 740, 1478, 1025, 545, 766, 1226, 908, 121, 902, 699, 836, 397]","[720, 680, 73, 235, 396, 460, 333, 401, 808, 424, 319, 806, 769, 699, 668, 749, 729, 677, 744, 649]","[-5, -5, 5, -4, -4, 5, -4, 4, 5, 5, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[0, -1, 1, -3, -4, -1, -4, -3, 0, -2, -5, 0, -1, 0, -2, -1, -4, 0, 0, 0]"
308,139.68,5,False,972,578,-4,-8,[1006],[868],[-4],[4],"[72, 1052, 466, 665, 233]","[72, 1052, 466, 665, 233]","[216, 383, -173, -100, -2]","[-33, -50, 46, 44, -71]","[114, 307, 698, 269, 262, 1083, 432, 1170, 840, 1578, 1065, 645, 866, 1326, 221, 962, 799, 936, 497]","[720, 660, 108, 175, 316, 440, 253, 341, 808, 384, 219, 806, 749, 699, 729, 649, 677, 744, 649]","[-5, -5, 5, -4, -3, 5, -4, 4, 5, 5, 2, 5, 5, 5, 5, 3, 5, 5, 5]","[0, -1, 2, -3, -4, -1, -4, -3, 0, -2, -5, 0, -1, 0, -1, -4, 0, 0, 0]"
309,140.03,5,False,885,431,-8,-5,[],[],[],[],"[180, 1185, 403, 625, 249]","[180, 1185, 403, 625, 249]","[363, 330, -93, -60, 118]","[-13, -30, 86, 64, -31]","[14, 207, 798, 189, 238, 1183, 362, 1250, 940, 1105, 745, 966, 1426, 321, 1022, 899, 1036, 597]","[720, 640, 148, 115, 216, 420, 173, 281, 808, 119, 806, 729, 694, 709, 569, 677, 724, 649]","[-5, -5, 5, -4, 0, 5, -3, 4, 5, 2, 5, 5, 5, 5, 3, 5, 5, 5]","[0, -1, 2, -3, -5, -1, -4, -3, 0, -5, 0, -1, -1, -1, -4, 0, -1, 0]"
310,140.43,5,False,708,398,-9,0,[],[],[],[],"[342, 1293, 377, 601, 311]","[342, 1293, 377, 601, 311]","[482, 253, 5, -20, 236]","[24, 10, 106, 84, 9]","[107, 896, 109, 280, 1283, 302, 1330, 1040, 1145, 845, 1066, 1520, 421, 1082, 999, 1136, 697, 327, 1151, 528, 690, 398]","[620, 203, 55, 125, 400, 93, 221, 792, 19, 806, 709, 651, 689, 487, 677, 704, 649, 652, 629, 619, 672, 607]","[-5, 4, -4, 4, 5, -3, 4, 5, 2, 5, 5, 4, 5, 3, 5, 5, 5, 5, -4, 4, 1, 5]","[-1, 3, -3, -3, -1, -4, -3, -1, -5, 0, -1, -4, -1, -5, 0, -1, 0, -2, -3, -4, -5, -2]"
311,140.76,5,False,528,370,-9,-3,[],[],[],[],"[544, 1364, 391, 595, 417]","[544, 1364, 391, 595, 417]","[566, 155, 105, 39, 334]","[61, 50, 126, 91, 49]","[7, 976, 374, 1383, 242, 1410, 1140, 945, 1166, 1525, 521, 1140, 1099, 1236, 797, 427, 1071, 608, 710, 498]","[583, 263, 85, 380, 13, 161, 772, 806, 689, 555, 669, 387, 677, 684, 649, 612, 569, 539, 572, 567]","[-5, 4, 5, 5, -3, 4, 5, 5, 5, -3, 5, 2, 5, 5, 5, 5, -4, 4, 1, 5]","[-2, 3, -1, -1, -4, -3, -1, 0, -1, -4, -1, -5, 0, -1, 0, -2, -3, -4, -5, -2]"
312,141.09,5,False,466,377,6,7,[],[],[],[],"[764, 1392, 442, 612, 554]","[764, 1392, 442, 612, 554]","[587, 35, 170, 68, 387]","[61, 64, 123, 71, 69]","[1054, 474, 1483, 1490, 1240, 1045, 1266, 1446, 621, 1180, 1199, 1336, 897, 527, 991, 688, 730, 598, 703, 1385, 443, 662, 531]","[336, 82, 355, 89, 752, 806, 669, 490, 649, 287, 669, 662, 649, 572, 509, 459, 472, 527, 653, 697, 738, 774, 601]","[3, 5, 5, 4, 5, 5, 5, -5, 5, 2, 5, 5, 5, 5, -4, 4, 1, 5, 0, -5, -2, 1, 0]","[4, 0, -2, -4, -1, 0, -1, -2, -1, -5, -1, -2, 0, -2, -3, -4, -5, -2, -5, 0, -5, -5, -5]"
313,141.5,5,False,451,368,-5,-7,[592],[521],[3],[4],"[982, 1368, 508, 632, 694]","[982, 1368, 508, 632, 694]","[544, -105, 209, 68, 394]","[41, 44, 83, 31, 69]","[1112, 574, 1583, 1569, 1340, 1145, 1366, 1346, 721, 1218, 1299, 1436, 997, 627, 911, 756, 750, 698, 703, 1285, 403, 662, 531]","[422, 107, 315, 9, 732, 806, 630, 450, 629, 187, 649, 622, 649, 532, 449, 379, 372, 487, 553, 697, 638, 674, 501]","[2, 5, 5, 3, 5, 5, 5, -5, 5, 1, 5, 5, 5, 5, -4, 3, 1, 5, 0, -5, -2, 0, 0]","[5, 2, -2, -4, -1, 0, -2, -2, -1, -5, -1, -2, 0, -2, -3, -4, -5, -2, -5, 0, -5, -5, -5]"
314,141.97,5,False,432,237,4,-8,[656],[601],[4],[4],"[1173, 1287, 588, 652, 834]","[1173, 1287, 588, 652, 834]","[458, -243, 229, 68, 371]","[21, 24, 43, -9, 60]","[1143, 658, 1440, 1245, 1466, 1246, 821, 1238, 1399, 1536, 1097, 727, 831, 816, 770, 798, 703, 1185, 363, 662, 527]","[522, 166, 706, 806, 590, 430, 609, 87, 614, 576, 649, 492, 389, 299, 272, 447, 453, 697, 538, 574, 401]","[1, 4, 5, 5, 5, -5, 5, 1, 5, 5, 5, 5, -4, 3, 1, 5, 0, -5, -2, 0, -1]","[5, 4, -2, 0, -2, -1, -1, -5, -2, -3, 0, -2, -3, -4, -5, -2, -5, 0, -5, -5, -5]"
315,142.37,5,False,539,89,8,-5,[718],[681],[3],[4],"[1322, 1155, 668, 672, 964]","[1322, 1155, 668, 672, 964]","[339, -357, 233, 68, 321]","[1, 4, 3, -49, 40]","[1138, 722, 1540, 1345, 1566, 1146, 921, 1481, 1197, 827, 751, 876, 790, 898, 703, 1085, 323, 662, 513, 1137, 1217, 607, 622, 781]","[622, 246, 666, 806, 546, 410, 589, 548, 642, 452, 329, 219, 172, 407, 353, 695, 438, 474, 301, 640, 686, 740, 757, 661]","[-1, 3, 5, 5, 5, -5, 5, 3, 5, 5, -4, 3, 1, 5, 0, -5, -2, 0, 0, -4, -5, -1, -4, -5]","[5, 4, -2, 0, -3, -1, -1, -4, -1, -2, -3, -4, -5, -2, -5, -1, -5, -5, -5, -4, -1, -5, -4, -2]"
316,142.74,5,False,654,67,0,0,[778],[761],[3],[4],"[1418, 984, 748, 692, 1070]","[1418, 984, 748, 692, 1070]","[195, -443, 222, 68, 248]","[-19, -16, -37, -79, 20]","[1080, 782, 1445, 1046, 1021, 1523, 1297, 927, 671, 936, 799, 998, 703, 985, 300, 662, 513, 1057, 1117, 587, 544, 681]","[705, 326, 789, 390, 554, 453, 622, 402, 269, 139, 72, 362, 253, 675, 338, 374, 201, 560, 666, 640, 677, 621]","[-4, 3, 5, -5, 5, 1, 5, 5, -4, 3, 0, 5, 0, -5, -1, 0, 0, -4, -5, -1, -3, -5]","[3, 4, -1, -1, -2, -5, -1, -3, -3, -4, -5, -3, -5, -1, -5, -5, -5, -4, -1, -5, -4, -2]"
317,143.14,5,False,780,118,9,0,[],[],[],[],"[1455, 786, 712, 1142, 973]","[1455, 786, 712, 1142, 973]","[55, -471, 77, 176, -10]","[-15, -1, -79, 20, 0]","[980, 858, 1545, 946, 1121, 1525, 1397, 1025, 591, 996, 1098, 703, 885, 280, 662, 513, 977, 1017, 567, 484, 581, 1462, 914, 719, 1129, 1007]","[720, 388, 769, 355, 514, 353, 588, 342, 209, 59, 302, 153, 655, 238, 274, 101, 480, 646, 540, 597, 580, 652, 632, 703, 655, 755]","[-5, 5, 5, -5, 5, 0, 5, 4, -4, 3, 5, 0, -5, -1, 0, 0, -4, -5, -1, -3, -5, -3, 0, -3, -2, -1]","[0, 2, -1, -2, -2, -5, -2, -3, -3, -4, -3, -5, -1, -5, -5, -5, -4, -1, -5, -4, -3, -5, -5, -5, -5, -5]"
318,143.54,5,False,960,131,9,1,[],[],[],[],"[1441, 592, 732, 1190, 953]","[1441, 592, 732, 1190, 953]","[-65, -440, 97, 116, -30]","[25, 39, -59, 40, 0]","[880, 950, 846, 1221, 1501, 1497, 1105, 511, 1198, 703, 785, 260, 662, 513, 897, 917, 547, 424, 482, 1402, 914, 678, 1089, 987]","[690, 368, 315, 474, 253, 544, 282, 149, 242, 53, 635, 138, 174, 1, 400, 624, 440, 517, 520, 552, 532, 603, 555, 655]","[-5, 4, -5, 5, -2, 5, 4, -4, 5, 0, -5, -1, 0, 0, -4, -5, -1, -3, -4, -3, 0, -2, -2, -1]","[-3, -3, -2, -2, -5, -3, -3, -3, -3, -5, -1, -5, -5, -5, -4, -2, -5, -4, -3, -5, -5, -5, -5, -5]"
319,143.91,4,False,966,262,-4,9,[1010],[307],[-2],[5],"[1380, 420, 770, 1213, 933]","[1380, 420, 770, 1213, 933]","[-180, -371, 117, 42, -50]","[65, 79, -19, 60, 0]","[807, 746, 1321, 1457, 1581, 1185, 431, 1285, 685, 250, 666, 817, 817, 540, 364, 402, 1342, 914, 638, 1049, 967]","[619, 275, 434, 153, 484, 222, 89, 182, 615, 38, 74, 320, 584, 340, 437, 460, 452, 432, 503, 455, 555]","[-3, -5, 5, -3, 4, 4, -4, 4, -5, 0, 1, -4, -5, 0, -3, -4, -3, 0, -2, -2, -1]","[-4, -2, -2, -5, -3, -3, -3, -3, -1, -5, -5, -4, -2, -5, -4, -3, -5, -5, -5, -5, -5]"
320,144.3,4,False,935,210,-4,-8,[970],[407],[-2],[5],"[1278, 282, 810, 1203, 893]","[1278, 282, 810, 1203, 893]","[-277, -271, 133, -38, -67]","[89, 100, 21, 80, 0]","[757, 646, 1421, 1396, 1265, 351, 1365, 585, 737, 717, 540, 304, 322, 1282, 914, 598, 1009, 947, 1378, 551, 879, 1248, 966]","[526, 235, 394, 72, 162, 27, 122, 595, 240, 544, 240, 339, 400, 352, 332, 403, 355, 455, 590, 670, 571, 617, 705]","[-2, -5, 5, -4, 4, -4, 4, -5, -4, -5, 0, -3, -4, -3, 0, -2, -2, -1, -2, 5, 3, 0, 0]","[-5, -2, -2, -4, -3, -4, -3, -1, -4, -2, -5, -5, -3, -5, -5, -5, -5, -5, -5, -1, -5, -5, -5]"
321,144.69,4,False,971,164,9,-2,[930],[507],[-2],[5],"[1143, 189, 850, 1165, 853]","[1143, 189, 850, 1165, 853]","[-349, -148, 133, -101, -67]","[109, 120, 61, 100, 0]","[730, 546, 1521, 1316, 1345, 1445, 485, 657, 617, 540, 260, 242, 1222, 914, 558, 969, 927, 1338, 651, 939, 1248, 966]","[426, 191, 354, 2, 102, 62, 575, 160, 504, 140, 239, 325, 252, 232, 303, 255, 355, 490, 650, 471, 517, 605]","[-1, -5, 5, -4, 4, 4, -5, -4, -5, 0, -2, -4, -3, 0, -2, -2, -1, -2, 5, 3, 0, 0]","[-5, -3, -2, -3, -3, -3, -1, -4, -2, -5, -5, -4, -5, -5, -5, -5, -5, -5, -1, -5, -5, -5]"
322,145.05,4,False,1063,212,0,0,[890],[607],[-2],[5],"[979, 148, 890, 1098, 813]","[979, 148, 890, 1098, 813]","[-413, -28, 113, -181, -87]","[109, 120, 81, 95, -20]","[726, 460, 1425, 1525, 385, 577, 517, 540, 220, 173, 1162, 914, 534, 929, 907, 1298, 751, 999, 1231, 966, 1097, 260, 919, 1160, 918]","[326, 131, 42, 2, 536, 80, 464, 40, 139, 245, 162, 132, 203, 155, 255, 390, 630, 371, 417, 505, 711, 762, 630, 742, 786]","[0, -4, 4, 4, -5, -4, -5, 0, -2, -3, -3, 0, -1, -2, -1, -2, 5, 3, -1, 0, 0, 5, 0, -2, 4]","[-5, -3, -3, -3, -2, -4, -2, -5, -5, -4, -4, -5, -5, -5, -5, -5, -1, -5, -5, -5, -5, -2, -5, -5, -3]"
